companhia;receitas;ativos;passivos;depreciacao;ganhosPorAcao
880115.0;232372000.0;1294769000.0;;;-8.07
880116.0;;1840365000.0;1670452000.0;2264000.0;2.89
880117.0;;391406000.0;140213000.0;14875000.0;2.71
880242.0;127582.0;1910304.0;768936.0;;
880266.0;;6501300000.0;3618000000.0;217400000.0;3.06
880285.0;5146100000.0;18815800000.0;9903700000.0;;
880417.0;;650314000.0;589048000.0;660000.0;2.2
880460.0;541964000.0;351046000.0;267069000.0;6300000.0;
880555.0;223041000.0;421717000.0;501238000.0;26482000.0;
880631.0;298942000.0;292693000.0;58191000.0;;0.58
880641.0;;653272000.0;575051000.0;843000.0;1.97
880771.0;157257000.0;216619000.0;;900000.0;0.59
880807.0;0.0;135318000.0;51769000.0;;-1.76
880984.0;19055000.0;24330000.0;;;
881453.0;1073571000.0;47254738000.0;45907820000.0;;
881524.0;;280581000.0;287666000.0;1387000.0;
881890.0;;271380000.0;35068000.0;6500000.0;1.4
882095.0;;51839000000.0;;161000000.0;12.37
882104.0;590448000.0;1016178000.0;320226000.0;;2.04
882154.0;443701000.0;335815000.0;;6700000.0;0.26
882184.0;10824000000.0;11151000000.0;5255600000.0;50300000.0;2.05
882291.0;886572.0;2556757.0;1054391.0;29000.0;
882508.0;;28461000.0;8136000.0;;-0.32
882796.0;48257000.0;124555000.0;;;
882835.0;;10168365000.0;4869418000.0;38185000.0;6.92
883107.0;;4574000.0;;726000.0;
883237.0;381977000.0;859729000.0;276408000.0;3443000.0;3.99
883241.0;2242211000.0;5045739000.0;1911750000.0;71100000.0;1.46
883569.0;;2355661000.0;;;4.52
883902.0;1563693000.0;1079729000.0;;51400000.0;0.24
883943.0;;150890000.0;;12048000.0;-1.33
883945.0;507934000.0;286456000.0;192679000.0;;1.07
883948.0;;7693291000.0;6697924000.0;10776000.0;1.49
883975.0;116887.0;21219464.0;21553674.0;1054000.0;
883980.0;11451000000.0;34362000000.0;30625000000.0;;
883984.0;341668000.0;626825000.0;;15900000.0;2.84
884144.0;26906000.0;34211000.0;;721000.0;-0.28
884217.0;;2244319000.0;2344405000.0;117900000.0;-21.26
884219.0;;692295000.0;356957000.0;28100000.0;1.32
884269.0;;39134000.0;3022000.0;;0.06
884363.0;262924.0;3170830.0;;25508.0;
884614.0;;10546600000.0;6974200000.0;313200000.0;1.62
884624.0;;400222000.0;109911000.0;19200000.0;-0.15
884650.0;;377378.0;4134243.0;24578.0;-0.03
884713.0;;2887300000.0;2241400000.0;147300000.0;-0.03
884731.0;118804000.0;546692000.0;649833000.0;;
884887.0;8299074000.0;20921855000.0;;;3.03
884905.0;;18319000000.0;13413000000.0;1059000000.0;5.39
884940.0;;516225000.0;439908000.0;;0.52
885245.0;;572773000.0;160130000.0;32142000.0;3.06
885275.0;;2021604000.0;1798166000.0;2582000.0;3.13
885306.0;339462000.0;534610000.0;;10100000.0;0.71
885307.0;;19658419.0;2134284.0;;0.69
885322.0;;2248498000.0;1881857000.0;2900000.0;14.64
885462.0;162317120.0;356743226.0;18632351.0;;0.75
885508.0;80871000.0;432627000.0;295953000.0;;1.51
885550.0;825300000.0;3389400000.0;2461300000.0;5700000.0;14.35
885568.0;;2008419000.0;;;
885590.0;10446500000.0;48964500000.0;42934700000.0;209000000.0;-0.85
885639.0;;13606000000.0;;;3.48
885725.0;8068000000.0;18133000000.0;;274000000.0;-0.18
885975.0;;4127632000.0;;186898000.0;
885978.0;;279913000.0;77960000.0;;1.77
886035.0;;2466700000.0;2205600000.0;80000000.0;-2.49
886128.0;163077000.0;277231000.0;122620000.0;4099000.0;-1.33
886136.0;;204571000.0;81755000.0;6593000.0;2.31
886137.0;;817548000.0;;44000000.0;0.49
886158.0;;6498940000.0;3939400000.0;273947000.0;5.15
886163.0;71914000.0;533929000.0;229538000.0;200000.0;13.0
886171.0;448681000.0;807880000.0;;76588000.0;
886206.0;;200645000.0;75139000.0;4142000.0;0.66
886328.0;709531.0;759442.0;;;0.0
886346.0;;415498000.0;;;3.16
886744.0;36371000.0;148760000.0;;;0.0
886835.0;;4914244000.0;;584100000.0;-12.33
886982.0;;861395000000.0;774667000000.0;;12.35
887151.0;;1767000.0;;;
887247.0;;12061853.0;;19420.0;-1.02
887343.0;;8951697000.0;7709569000.0;;1.71
887359.0;;34309000.0;12179000.0;1300000.0;
887596.0;;1233346000.0;;85600000.0;2.39
887730.0;;702544000.0;;36900000.0;-1.17
887733.0;;1134754000.0;;;0.66
887905.0;136203000.0;1275424000.0;616222000.0;0.0;1.97
887919.0;;1244693000.0;1097461000.0;;1.52
887921.0;;2014300000.0;;;1.07
887936.0;1779149000.0;2229018000.0;1081415000.0;24900000.0;1.62
887969.0;;69084000.0;;1900000.0;-1.02
888471.0;;136803236.0;1895273.0;;
888491.0;;8019009000.0;3918144000.0;;1.3
888504.0;683010000.0;488657000.0;;32200000.0;-2.27
888981.0;950800.0;344800.0;;;0.0
889123.0;5085000.0;207533000.0;27857000.0;300000.0;
889331.0;;1064981000.0;;29701000.0;3.65
889348.0;;116712536.0;46180427.0;;0.59
889609.0;363650000.0;2142907000.0;1981748000.0;637000.0;1.34
889900.0;;4533317000.0;1972186000.0;;-2.0
889936.0;;17259421000.0;15560470000.0;;2.36
890066.0;;390580191.0;356404378.0;393200.0;0.49
890264.0;65447000.0;79021000.0;61534000.0;;-0.33
890319.0;557172000.0;3563380000.0;3442569000.0;;1.78
890394.0;;48692000.0;;;
890447.0;146942461.0;95338688.0;42447546.0;4106526.0;-0.86
890491.0;;2012782000.0;;134850000.0;-0.49
890547.0;;2129900000.0;;37000000.0;
890564.0;;1767307000.0;982513000.0;16800000.0;1.87
890908.0;;36080265.0;17257374.0;;
890926.0;1193253000.0;5642100000.0;3145169000.0;;1.44
891014.0;;2980000000.0;2042300000.0;;3.11
891024.0;;3520804000.0;2079058000.0;34315000.0;1.93
891103.0;3230933000.0;5209950000.0;;62205000.0;1.44
891166.0;546544000.0;993548000.0;700456000.0;;3.06
891293.0;16116000.0;144332000.0;96919000.0;;
891417.0;9685072.0;3582651.0;3854986.0;;-0.63
891482.0;;142770000.0;86247000.0;6387000.0;
891532.0;;83065000.0;37363000.0;3246000.0;-0.09
892160.0;;114780155.0;16354300.0;925597.0;
892222.0;;190334000.0;71596000.0;;
892482.0;34454000.0;54412000.0;23655000.0;1052000.0;
892537.0;1550117000.0;1506424000.0;322687000.0;8500000.0;
892553.0;1040160000.0;1201976000.0;526240000.0;28115000.0;-6.66
892832.0;;872.0;;;
892986.0;;234462000.0;558026000.0;;-7.55
893538.0;1556965000.0;5621643000.0;;;-6.61
893691.0;;1499149000.0;843583000.0;59160000.0;-1.56
893847.0;;1200921000.0;1113635000.0;1810000.0;1.58
893949.0;;4547214000.0;2109368000.0;22200000.0;3.61
894081.0;619264000.0;1042263000.0;678106000.0;;0.64
894158.0;;30845000.0;15842000.0;;
894245.0;1161506.0;13325057.0;;;
894315.0;;9097088000.0;5633619000.0;;-0.27
894405.0;;1262909000.0;;;1.71
894560.0;;74653.0;76087.0;;
894627.0;;123958000.0;97882000.0;;-2.72
894671.0;;796285000.0;705815000.0;872000.0;2.08
894871.0;;2351818.0;;;-0.02
895051.0;;5826315.0;11913756.0;;
895126.0;12764000000.0;17357000000.0;;;-22.43
895417.0;821654000.0;3420061000.0;2427370000.0;114698000.0;1.55
895419.0;;2766060000.0;;118800000.0;-0.21
895421.0;;787465000000.0;711281000000.0;;2.97
895447.0;;481093000.0;141291000.0;;1.45
895456.0;;193865131.0;51744590.0;7053000.0;0.87
895655.0;;14293100000.0;10240800000.0;184000000.0;0.75
895665.0;;14365000.0;1243000.0;;
895930.0;2566884000.0;6546482000.0;;35400000.0;3.2
896156.0;;577409000.0;185207000.0;;2.02
896159.0;18987000000.0;102366000000.0;73231000000.0;;8.71
896262.0;;685085000.0;274649000.0;20000000.0;-0.09
896264.0;;423237000.0;;9034000.0;7.44
896622.0;;2438726000.0;;134647000.0;3.19
896747.0;;3797000.0;2836000.0;86000.0;
896841.0;;247926000.0;577498000.0;13700000.0;
896878.0;;4968000000.0;2636000000.0;157000000.0;1.3
896985.0;;219074000.0;126176000.0;;-0.33
897075.0;11000.0;21485000.0;;24000.0;-1.2
897077.0;879577000.0;603503000.0;;18988000.0;3.81
897078.0;;65223.0;1166141.0;724.0;
897315.0;16950.0;355002.0;720882.0;;
897429.0;;1166052000.0;;116600000.0;0.01
897448.0;;173462000.0;302653000.0;200000.0;-0.83
897723.0;;3493264000.0;;96100000.0;4.61
898171.0;;532202000.0;488888000.0;;0.2
898173.0;;6676684000.0;;;9.32
898174.0;10418178000.0;50383152000.0;44247771000.0;17100000.0;7.55
898293.0;;9603207000.0;7268196000.0;504700000.0;1.47
898437.0;;235748000.0;;2700000.0;2.06
898770.0;;30147000.0;6304000.0;;0.0
899045.0;;3391778000.0;2370719000.0;;2.72
899051.0;35653000000.0;104656000000.0;84631000000.0;255000000.0;5.12
899460.0;;126412000.0;476741000.0;;
899629.0;;3032319000.0;1510965000.0;;0.94
899689.0;;21143293000.0;12437994000.0;;3.61
899749.0;388471000.0;2816726000.0;1573979000.0;;0.7
899751.0;;1275191000.0;853334000.0;64500000.0;-1.74
899866.0;2602532000.0;13133230000.0;4874614000.0;;0.68
899923.0;753800000.0;880500000.0;132400000.0;14100000.0;1.79
900075.0;;1799952000.0;835488000.0;34900000.0;1.75
900349.0;899515000.0;622447000.0;330966000.0;13400000.0;-0.49
901491.0;1637375000.0;494912000.0;444343000.0;39700000.0;1.91
902274.0;822345000.0;852444000.0;704062000.0;41400000.0;3.04
902739.0;74510000000.0;166574000000.0;;6781000000.0;3.28
902791.0;740841000.0;496777000.0;442226000.0;;3.55
903127.0;384006000.0;2271832000.0;1021672000.0;87458000.0;1.41
903129.0;;646798000.0;262507000.0;16360000.0;2.65
903651.0;58523000.0;51237000.0;;;
904080.0;544649000.0;1410169000.0;1449958000.0;;-19.75
904163.0;3017455000.0;23746962000.0;19284491000.0;;9.04
904896.0;1187296.0;812315.0;2567697.0;225613.0;
904979.0;;666589000.0;525674000.0;31918000.0;0.48
906107.0;2744965000.0;23157328000.0;11894190000.0;765895000.0;2.37
906163.0;5159008000.0;2515131000.0;1275966000.0;;95.21
906193.0;;97546000.0;;3800000.0;-0.8
906345.0;;6037612000.0;3065352000.0;;2.77
906465.0;114532976.0;2593198275.0;2367312525.0;3065031.0;1.64
906553.0;;4350900000.0;;179900000.0;0.42
906709.0;230784000.0;502061000.0;495632000.0;11400000.0;
906780.0;68166000.0;65418000.0;66877000.0;;-3.42
907045.0;848940.0;2327967.0;17195323.0;;
907242.0;;274846000.0;70927000.0;;1.22
907254.0;209077000.0;1304145000.0;950418000.0;;1.42
907471.0;;2529705000.0;2258370000.0;4600000.0;2.68
907654.0;0.0;39574000.0;1504000.0;;
908255.0;8023200000.0;8841500000.0;;;2.72
908259.0;;27453000.0;;20000.0;
908311.0;268427000.0;2098173000.0;800826000.0;;
908315.0;69447800.0;47406300.0;;;4.89
908598.0;;13489805.0;;;
908937.0;4570058000.0;8046662000.0;8213153000.0;220514000.0;0.09
909108.0;124425986.0;145186581.0;39872567.0;625788.0;11.31
909281.0;7761068000.0;14927586000.0;;;
909494.0;;129130679.0;;1404296.0;1.04
909724.0;;64566926.0;;1520385.0;0.64
909791.0;;389196000.0;;6461000.0;-0.55
909832.0;116199000000.0;33440000000.0;22597000000.0;;5.41
909954.0;;4001577000.0;;217515000.0;3.17
910073.0;;50317796000.0;44383100000.0;;-0.11
910108.0;;3830235000.0;2367704000.0;;0.45
910267.0;1671000.0;13287000.0;6297000.0;;-0.56
910322.0;;15076211000.0;13412763000.0;;0.79
910329.0;272773000.0;117326000.0;28742000.0;;1.68
910467.0;;553875159.0;8412352.0;;
910521.0;;1278068000.0;;;3.76
910612.0;1055018000.0;6479991000.0;;;0.34
910638.0;;893275000.0;229757000.0;20979000.0;
911109.0;530777000.0;1979222000.0;1213693000.0;20200000.0;0.12
911147.0;142880000.0;187083000.0;59808000.0;7600000.0;0.49
911148.0;;41904647.0;325216.0;;
911177.0;546500000.0;649883000.0;;33168000.0;
911421.0;5430627000.0;21406043000.0;14503092000.0;;1.0
911649.0;;23513000.0;;;
912061.0;;124152000.0;67343000.0;263000.0;3.84
912093.0;;2217800000.0;;80800000.0;-0.38
912242.0;1288149000.0;11258576000.0;6187337000.0;;3.08
912463.0;2204311000.0;1538748000.0;502203000.0;68588000.0;0.97
912562.0;;889772000.0;;17869000.0;0.75
912593.0;674731000.0;4190551000.0;2571173000.0;;2.53
912603.0;;962299000.0;423748000.0;;-7.29
912615.0;;1833301000.0;696074000.0;138881000.0;1.79
912728.0;959125000.0;700171000.0;;26252000.0;1.8
912750.0;;4768000000.0;;;-21.18
912752.0;2219136000.0;5432315000.0;4932637000.0;103433000.0;1.81
912767.0;2887071000.0;1107679000.0;341270000.0;37710000.0;3.99
912833.0;704825000.0;391815000.0;92356000.0;20502000.0;0.18
913077.0;359786000.0;546891000.0;;7000000.0;0.13
913142.0;;3315841000.0;;46600000.0;1.56
913144.0;1515102000.0;11560871000.0;5782723000.0;;9.36
913165.0;;277242000.0;48853000.0;16700000.0;1.05
913241.0;1405239000.0;914385000.0;235722000.0;13237000.0;1.91
913277.0;;228593000.0;52590000.0;3462000.0;-2.33
913341.0;107763000.0;1405076000.0;1274017000.0;2510000.0;3.68
913497.0;;244660.0;51973.0;;
913760.0;34693200000.0;5070000000.0;4672900000.0;5700000.0;2.94
913778.0;1140653.0;21915632.0;50534733.0;;
914025.0;;933437000.0;621038000.0;19900000.0;2.0
914122.0;;138123000.0;;;
914138.0;;1294863000.0;1171309000.0;1300000.0;1.1
914139.0;;10373089.0;4090304.0;187653.0;
914156.0;;119950000.0;16378000.0;;1.07
914208.0;5122900000.0;25073200000.0;16210200000.0;;2.26
914329.0;;1349849000.0;;24801000.0;2.99
914374.0;;2357022000.0;2060924000.0;2500000.0;0.9
914475.0;19769000.0;474785000.0;50331000.0;1000000.0;-1.05
914577.0;42386000.0;55239000.0;;;0.44
914712.0;;446502000.0;301901000.0;8668000.0;-0.35
914747.0;;36530555.0;455279.0;;
914748.0;2496604000.0;16700613000.0;11769402000.0;;
915140.0;1055018000.0;6479991000.0;;;0.34
915358.0;;136862258.0;76786380.0;;0.5
915389.0;9648000000.0;15611000000.0;11590000000.0;402000000.0;5.71
915778.0;144271000.0;183962000.0;;1356000.0;0.07
915779.0;570168000.0;349948000.0;;16561000.0;0.05
915840.0;;2421203000.0;1790780000.0;13338000.0;12.45
915912.0;1856028000.0;16931305000.0;7080782000.0;477923000.0;5.54
915913.0;;9615014000.0;;180700000.0;3.01
916076.0;;6961732000.0;2901555000.0;;4.31
916085.0;16243587000.0;6397646000.0;4564566000.0;19800000.0;2.4
916365.0;;2370826000.0;977532000.0;;3.03
916457.0;6472000000.0;18833000000.0;15666000000.0;595000000.0;0.65
916529.0;96573947.0;117493016.0;53445645.0;1851982.0;-0.12
916540.0;;4789602000.0;2814992000.0;;0.48
916789.0;;1869643000.0;939600000.0;14980000.0;3.58
917225.0;;18054000.0;;;
917251.0;69965866.0;792549537.0;338929998.0;11529629.0;2.17
917273.0;;719504000.0;192971000.0;12379000.0;1.84
917470.0;;513470000.0;258775000.0;18147000.0;-2.39
917491.0;;409186000.0;81542000.0;9238000.0;0.74
917520.0;;1774704000.0;1023261000.0;27000000.0;-0.1
917523.0;;177635000.0;75532000.0;550000.0;
918160.0;;4084400000.0;4680000000.0;216000000.0;-2.86
918251.0;;413372000.0;202564000.0;2315000.0;0.58
918386.0;;823868000.0;76490000.0;24800000.0;0.55
918541.0;;1393526000.0;1079645000.0;31500000.0;-0.35
918543.0;24209205.0;12680508.0;11035060.0;217269.0;0.01
918580.0;;77244000.0;23456000.0;2388000.0;0.87
918581.0;786955000.0;502271000.0;182374000.0;5482000.0;
918646.0;;1883635000.0;843104000.0;84200000.0;3.08
918964.0;;309403000.0;359468000.0;;
919012.0;;1612246000.0;;140616000.0;1.12
919134.0;;17036000.0;18631300.0;1181200.0;-0.09
919721.0;;96863091.0;133860861.0;;
919864.0;;864893000.0;783984000.0;1390000.0;2.75
919956.0;;138051000.0;;;0.27
920112.0;;7694754000.0;7031581000.0;8900000.0;2.87
920148.0;8680100000.0;14221700000.0;9262400000.0;;4.42
920321.0;28281000.0;1079915000.0;;41904000.0;-0.45
920371.0;;961309000.0;111485000.0;20400000.0;1.39
920424.0;634803000.0;1709022000.0;1254201000.0;;2.7
920427.0;;1084866000.0;1006396000.0;990000.0;1.13
920448.0;9442000.0;32210000.0;6701000.0;;
920465.0;1057000.0;129347000.0;;347000.0;
920522.0;;12005091000.0;5622616000.0;453423000.0;3.5
920760.0;9474008000.0;14419509000.0;8469437000.0;;3.87
921082.0;;4493432000.0;2747721000.0;215957000.0;1.0
921112.0;808773000.0;6557629000.0;3540145000.0;181000000.0;
921113.0;808773000.0;6557629000.0;3540145000.0;181000000.0;
921114.0;;31493000.0;6889000.0;299000.0;-1.99
921183.0;;643161000.0;573516000.0;;0.69
921299.0;180828000.0;470574000.0;273749000.0;5679000.0;
921547.0;;1899739000.0;1693305000.0;;0.45
921557.0;;4230289000.0;3653742000.0;6742000.0;
921582.0;373805000.0;931020000.0;253863000.0;;0.79
921738.0;2838358000.0;5138752000.0;;258900000.0;0.01
921768.0;131483000.0;393541000.0;57562000.0;;1.34
921825.0;;2718051000.0;1602916000.0;92955000.0;0.67
922224.0;7669000000.0;39301000000.0;;883000000.0;1.01
922247.0;;4757253.0;;;
922330.0;;42.0;;;
922358.0;2024390000.0;2464056000.0;;61300000.0;
922359.0;2024390000.0;2464056000.0;;61300000.0;
922360.0;2024390000.0;2464056000.0;;61300000.0;
922475.0;;664014000.0;502878000.0;;0.99
922487.0;;788283000.0;715985000.0;634000.0;0.31
922521.0;;30426365.0;34316767.0;1300000.0;-0.08
922612.0;;9634740.0;;;-0.51
922621.0;1505508000.0;1407296000.0;637793000.0;;
922864.0;981310000.0;6144194000.0;4292363000.0;;
923120.0;2605278000.0;1790512000.0;;31400000.0;6.85
923139.0;;5704634000.0;5231567000.0;;1.59
923284.0;;1521500000.0;938973000.0;;0.1
923601.0;;10461609.0;4808041.0;171785.0;0.04
923603.0;886254000.0;1883977000.0;1568368000.0;;
923796.0;1843307000.0;3503342000.0;;87500000.0;1.89
924168.0;;55702000.0;10382000.0;266000.0;0.84
924383.0;16784220.0;39671663.0;1722451.0;232387.0;0.29
924515.0;42000.0;2563000.0;8125000.0;;
924717.0;61898000.0;98710000.0;6837000.0;2000000.0;0.92
924719.0;;18850110.0;7459788.0;667900.0;0.21
924805.0;0.0;8689050.0;8583895.0;;
924822.0;;270855000.0;;4317000.0;1.41
924901.0;;4063490000.0;2379782000.0;;-1.41
925263.0;;25261173.0;700289.0;;
925306.0;;91973734.0;1589813.0;;
925528.0;79722000.0;85011000.0;35586000.0;1560000.0;0.15
925645.0;;1454201000.0;;27943000.0;-0.9
925660.0;138347.0;5302777.0;621108.0;;
925741.0;;13876000.0;10000.0;;
926282.0;;632904000.0;152744000.0;12300000.0;0.36
926326.0;484559000.0;578747000.0;176359000.0;;0.86
926423.0;51819000.0;134759000.0;29722000.0;;-3.22
926617.0;2177000.0;20960000.0;3414000.0;291000.0;-0.41
926660.0;981310000.0;6144194000.0;4292363000.0;;
926761.0;52263053.0;45341082.0;12243583.0;2297613.0;0.65
927003.0;268257000.0;462688000.0;199108000.0;4464000.0;-3.89
927066.0;;18514875000.0;12566637000.0;;1.27
927355.0;;169416000.0;56888700.0;;0.65
927628.0;23413000000.0;334048000000.0;286764000000.0;;7.15
927653.0;;56563000000.0;;281000000.0;9.82
927720.0;146899000.0;451744000.0;550292000.0;4700000.0;
928022.0;;788594000.0;425836000.0;;-3.77
928054.0;334359000.0;403090000.0;109081000.0;13200000.0;-0.25
928340.0;57116202.0;161616698.0;13421593.0;5501491.0;0.51
928421.0;;123313000.0;35789000.0;;0.14
928465.0;;120183807.0;;1899184.0;9.96
928576.0;17880000000.0;83618000000.0;61083000000.0;;
928658.0;724240000.0;647423000.0;445263000.0;61900000.0;2.32
928953.0;;184335.0;214066.0;0.0;
929008.0;;4587425000.0;2813554000.0;17800000.0;4.85
929351.0;;3855508000.0;2914710000.0;8900000.0;0.34
929452.0;1182964000.0;1120232000.0;379860000.0;;1.43
929545.0;;143871000.0;101714000.0;;1.94
929887.0;;2204795000.0;1047822000.0;123900000.0;0.28
929940.0;472344000.0;419738000.0;;5100000.0;1.69
930236.0;;6231027000.0;5084762000.0;;1.2
930245.0;2017102.0;566842.0;;;
930420.0;;351822000.0;212195000.0;6700000.0;1.53
930775.0;;3810418.0;1348370.0;292869.0;
930810.0;925233000.0;8858747000.0;4162634000.0;;
931015.0;;2387462000.0;1396340000.0;;6.9
931059.0;;27971873.0;29165672.0;2717651.0;-2.93
931182.0;2744965000.0;23157328000.0;11894190000.0;765895000.0;2.37
931336.0;;2528015000.0;;149700000.0;-0.09
931584.0;;298555000.0;113578000.0;15800000.0;-2.92
931755.0;1066820.0;13930917.0;;;
931799.0;;4871730.0;1694377.0;586502.0;
931948.0;;1282210000.0;372981000.0;;-0.1
932628.0;;4141712000.0;2941339000.0;152204000.0;
932696.0;;2014017000.0;1328275000.0;;2.0
932699.0;;11120296.0;11346513.0;323014.0;
932781.0;;862734000.0;783696000.0;;0.93
933034.0;;235429000.0;;8716000.0;5.8
933036.0;3278420000.0;1987008000.0;1516526000.0;76429000.0;-16.34
933136.0;6000000.0;685060000.0;173069000.0;;-0.39
933141.0;;19504068000.0;17005233000.0;22200000.0;3.69
933590.0;;1556015000.0;1428929000.0;3000000.0;1.85
933738.0;79605000.0;52200000.0;12188000.0;1300000.0;
933972.0;;302682.0;527635.0;;
933974.0;;759654000.0;127609000.0;12300000.0;0.21
934473.0;;9463000.0;1783000.0;;
934543.0;;40646151.0;28401253.0;;
934549.0;;347901000.0;33746000.0;222000.0;
934612.0;;81703000000.0;46671000000.0;;
934648.0;496463000.0;1539197000.0;754357000.0;61933000.0;-0.83
934739.0;;274779000.0;243479000.0;;6.35
935036.0;;1990212000.0;1335812000.0;21656000.0;0.73
935419.0;144667000.0;270812000.0;142326000.0;;0.9
935494.0;;1453856000.0;372135000.0;38000000.0;0.74
935703.0;;15901200000.0;11494300000.0;442100000.0;1.27
936340.0;10337000000.0;28737000000.0;;740000000.0;4.05
936395.0;;2695051000.0;2074175000.0;55901000.0;0.1
936402.0;6416700000.0;16609800000.0;6780700000.0;138500000.0;2207
936446.0;;12077155.0;13525301.0;27782.0;-0.01
936468.0;;49128000000.0;46031000000.0;738000000.0;11.62
936528.0;;14568324000.0;12612645000.0;;1.68
937098.0;2659288000.0;2098230000.0;2090149000.0;14612000.0;0.45
937556.0;630111000.0;601735000.0;326023000.0;11800000.0;1.62
937834.0;38771000000.0;449520000000.0;418276000000.0;159000000.0;
937941.0;;600173000.0;490658000.0;10900000.0;-1.52
939767.0;37172000.0;332342000.0;436646000.0;1400000.0;
939930.0;;1978073000.0;;;7.38
940329.0;1702709.0;1853485.0;5907130.0;8410.0;
940332.0;;31836000.0;;7577000.0;
940942.0;;1301146000.0;;35900000.0;1.98
940944.0;;4582600000.0;2630600000.0;;2.94
941548.0;8782000000.0;11500000000.0;6110000000.0;293000000.0;2.61
941604.0;2193211000.0;1366060000.0;1388134000.0;171390000.0;2.46
941685.0;;7609000.0;3917000.0;164000.0;-0.01
941713.0;;4493432000.0;2747721000.0;215957000.0;1.0
942126.0;;18049000.0;2843000.0;;-0.11
943034.0;15215000.0;8971000.0;;298000.0;-0.62
943184.0;;228719000.0;149929000.0;8370000.0;
943452.0;;3300335000.0;1598996000.0;43100000.0;4.14
943535.0;;117828.0;678461.0;4353.0;
943819.0;1838713000.0;3258935000.0;1564104000.0;;2.51
943861.0;77650000.0;98973000.0;507058000.0;;-7.28
944075.0;18400182.0;9688305.0;6344728.0;197686.0;0.33
944130.0;8886000.0;149144000.0;140986000.0;45000.0;
944148.0;750422000.0;998200000.0;570252000.0;5658000.0;0.69
